"isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank"
false,"mp_weapon_semipistol_paintball_blueset","main_weapon","mp_weapon_semipistol","paintball optic_cq_hcog_classic bullets_mag_l2 laser_sight_l2","sight mag barrel hopup","pistol blueset",2,"PING_WEAPON_SEMIPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_semipistol","survival_loot_pickup_3p_weapon_semipistol","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_shotgun_pistol_paintball_blueset","main_weapon","mp_weapon_shotgun_pistol","paintball optic_cq_hcog_classic shotgun_bolt_l2","sight mag hopup","pistol blueset",2,"PING_WEAPON_MOZAMBIQUE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_alternator_smg_paintball_blueset","main_weapon","mp_weapon_alternator_smg","paintball optic_cq_hcog_classic bullets_mag_l2 laser_sight_l2 stock_tactical_l2","sight mag barrel grip hopup","smg blueset",2,"PING_WEAPON_ALTERNATOR_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_alternator_smg","survival_loot_pickup_3p_weapon_alternator_smg","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_g2_paintball_blueset","main_weapon","mp_weapon_g2","paintball optic_ranged_aog_variable bullets_mag_l2 barrel_stabilizer_l2 stock_sniper_l2","sight mag barrel grip hopup","marksman blueset",2,"PING_WEAPON_G7_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_g2","survival_loot_pickup_3p_weapon_g2","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_hemlok_paintball_blueset","main_weapon","mp_weapon_hemlok","paintball optic_cq_hcog_bruiser highcal_mag_l2 barrel_stabilizer_l2 stock_tactical_l2","sight mag barrel grip hopup","assault blueset",2,"PING_WEAPON_HEMLOK_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_hemlok","survival_loot_pickup_3p_weapon_hemlok","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_r97_paintball_blueset","main_weapon","mp_weapon_r97","paintball optic_cq_hcog_classic bullets_mag_l2 laser_sight_l2 stock_tactical_l2","sight mag barrel grip hopup","smg blueset",2,"PING_WEAPON_R97_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_mastiff_paintball_blueset","main_weapon","mp_weapon_mastiff","paintball optic_cq_hcog_classic shotgun_bolt_l2 stock_tactical_l2","sight mag grip hopup","shotgun blueset",2,"PING_WEAPON_MASTIFF_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_3030_paintball_blueset","main_weapon","mp_weapon_3030","paintball optic_cq_hcog_bruiser highcal_mag_l2 stock_sniper_l2","sight mag grip hopup","marksman blueset",2,"PING_WEAPON_3030_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_autopistol_paintball_purpleset","main_weapon","mp_weapon_autopistol","paintball optic_cq_hcog_classic  bullets_mag_l3 laser_sight_l3","sight mag barrel hopup","pistol purpleset",3,"PING_WEAPON_AUTOPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_autopistol","survival_loot_pickup_3p_weapon_autopistol","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_3030_paintball_purpleset","main_weapon","mp_weapon_3030","paintball optic_ranged_aog_variable highcal_mag_l3 stock_sniper_l3","sight mag grip hopup","marksman purpleset",3,"PING_WEAPON_3030_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_wingman_paintball_purpleset","main_weapon","mp_weapon_wingman","paintball optic_cq_hcog_classic sniper_mag_l3","sight mag hopup","pistol purpleset",3,"PING_WEAPON_WINGMAN_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_shotgun_paintball_purpleset","main_weapon","mp_weapon_shotgun","paintball shotgun_bolt_l3 optic_cq_hcog_classic stock_tactical_l3","sight mag grip hopup","shotgun purpleset",3,"PING_WEAPON_EVA_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_lmg_paintball_purpleset","main_weapon","mp_weapon_lmg","paintball optic_cq_hcog_bruiser stock_tactical_l3 bullets_mag_l3 barrel_stabilizer_l3","sight grip mag barrel hopup","lmg purpleset",3,"PING_WEAPON_SPITFIRE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_dragon_lmg_paintball_purpleset","main_weapon","mp_weapon_dragon_lmg","paintball optic_cq_hcog_bruiser barrel_stabilizer_l3 stock_tactical_l3 highcal_mag_l3","sight barrel grip mag hopup","lmg purpleset",3,"PING_WEAPON_DRAGON_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_vinson_paintball_purpleset","main_weapon","mp_weapon_vinson","paintball optic_cq_hcog_bruiser highcal_mag_l3 stock_tactical_l3","sight mag grip hopup","assault purpleset",3,"PING_WEAPON_FLATLINE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_vinson","survival_loot_pickup_3p_weapon_vinson","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_pdw_paintball_purpleset","main_weapon","mp_weapon_pdw","paintball optic_cq_hcog_classic highcal_mag_l3 laser_sight_l3 stock_tactical_l3","sight mag barrel grip hopup","smg purpleset",3,"PING_WEAPON_PROWLER_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_dmr_paintball_purpleset","main_weapon","mp_weapon_dmr","paintball optic_sniper_variable sniper_mag_l3 barrel_stabilizer_l3 stock_sniper_l3","sight mag barrel grip hopup","sniper purpleset",3,"PING_WEAPON_DMR_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_dmr","survival_loot_pickup_3p_weapon_dmr","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_3030_paintball_gold","main_weapon","mp_weapon_3030","paintball optic_ranged_aog_variable highcal_mag_l4 stock_sniper_l3","sight mag grip hopup","marksman gold",4,"PING_WEAPON_3030_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_dragon_lmg_paintball_gold","main_weapon","mp_weapon_dragon_lmg","paintball optic_cq_hcog_bruiser barrel_stabilizer_l3 stock_tactical_l3 highcal_mag_l4","sight barrel grip mag hopup","lmg gold",4,"PING_WEAPON_DRAGON_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_autopistol_paintball_gold","main_weapon","mp_weapon_autopistol","paintball optic_cq_hcog_classic bullets_mag_l4 laser_sight_l3","sight mag barrel hopup","pistol gold",4,"PING_WEAPON_AUTOPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_autopistol","survival_loot_pickup_3p_weapon_autopistol","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_semipistol_paintball_gold","main_weapon","mp_weapon_semipistol","paintball optic_cq_hcog_classic bullets_mag_l4 laser_sight_l3","sight mag barrel hopup","pistol gold",4,"PING_WEAPON_SEMIPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_semipistol","survival_loot_pickup_3p_weapon_semipistol","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_shotgun_pistol_paintball_gold","main_weapon","mp_weapon_shotgun_pistol","paintball optic_cq_hcog_classic shotgun_bolt_l4","sight mag hopup","pistol gold",4,"PING_WEAPON_MOZAMBIQUE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_wingman_paintball_gold","main_weapon","mp_weapon_wingman","paintball optic_cq_hcog_classic sniper_mag_l4","sight mag hopup","pistol gold",4,"PING_WEAPON_WINGMAN_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_shotgun_paintball_gold","main_weapon","mp_weapon_shotgun","paintball optic_cq_hcog_classic shotgun_bolt_l4 stock_tactical_l3","sight mag hopup grip","shotgun gold",4,"PING_WEAPON_EVA_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_mastiff_paintball_gold","main_weapon","mp_weapon_mastiff","paintball optic_cq_hcog_classic shotgun_bolt_l4 stock_tactical_l3","sight mag hopup grip","shotgun gold",4,"PING_WEAPON_MASTIFF_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_pdw_paintball_gold","main_weapon","mp_weapon_pdw","paintball optic_cq_hcog_classic highcal_mag_l4 laser_sight_l3 stock_tactical_l3","sight mag barrel grip hopup","smg gold",4,"PING_WEAPON_PROWLER_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_r97_paintball_gold","main_weapon","mp_weapon_r97","paintball optic_cq_hcog_classic bullets_mag_l4 laser_sight_l3 stock_tactical_l3","sight mag barrel grip hopup","smg gold",4,"PING_WEAPON_R97_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_vinson_paintball_gold","main_weapon","mp_weapon_vinson","paintball optic_cq_hcog_bruiser highcal_mag_l4 stock_tactical_l3","sight mag grip hopup","assault gold",4,"PING_WEAPON_FLATLINE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_vinson","survival_loot_pickup_3p_weapon_vinson","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_hemlok_paintball_gold","main_weapon","mp_weapon_hemlok","paintball optic_cq_hcog_bruiser highcal_mag_l4 barrel_stabilizer_l3 stock_tactical_l3","sight mag barrel grip hopup","assault gold",4,"PING_WEAPON_HEMLOK_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_hemlok","survival_loot_pickup_3p_weapon_hemlok","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_rspn101_paintball_gold","main_weapon","mp_weapon_rspn101","paintball optic_cq_hcog_bruiser bullets_mag_l4 barrel_stabilizer_l3 stock_tactical_l3","sight mag barrel grip hopup","assault gold",4,"PING_WEAPON_R201_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_rspn101","survival_loot_pickup_3p_weapon_rspn101","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_g2_paintball_gold","main_weapon","mp_weapon_g2","paintball optic_ranged_aog_variable bullets_mag_l4 barrel_stabilizer_l3 stock_sniper_l3","sight mag barrel grip hopup","marksman gold",4,"PING_WEAPON_G7_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_g2","survival_loot_pickup_3p_weapon_g2","","","",1,1,"","",0,0,20,false,false,false,false
false,"mp_weapon_dmr_paintball_gold","main_weapon","mp_weapon_dmr","paintball optic_sniper_threat sniper_mag_l4 barrel_stabilizer_l3 stock_sniper_l3","sight mag barrel grip hopup","sniper gold",4,"PING_WEAPON_DMR_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_dmr","survival_loot_pickup_3p_weapon_dmr","","","",1,1,"","",0,0,20,false,false,false,false
false,"health_pickup_ultimate","health","","","","",2,"PING_ITEM_ULTIMATE_ENERGY","","rui/hud/loot/loot_health_ultimate","mdl/weapons_r5/loot/w_loot_wep_iso_ultimate_accelerant.rmdl",0,"","survival_loot_pickup_Ultimate","survival_loot_pickup_Ultimate_3p","","#SURVIVAL_PICKUP_HEALTH_ULTIMATE","#SURVIVAL_PICKUP_HEALTH_ULTIMATE_HINT",1,1,"","",0,0,5,true,false,false,false
false,"health_pickup_combo_full","health","","","","",3,"PING_ITEM_COMBO_FULL","","rui/hud/loot/loot_stim_combo_full","mdl/weapons_r5/loot/w_loot_wep_iso_phoenix_kit_v1.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_FULL","#SURVIVAL_PICKUP_HEALTH_COMBO_FULL_HINT",1,1,"","",0,0,10,false,false,false,false
false,"health_pickup_health_large","health","","","","",2,"PING_ITEM_HEALTH_LARGE","","rui/hud/loot/loot_stim_health_large","mdl/weapons_r5/loot/w_loot_wep_iso_health_main_large.rmdl",0,"","survival_loot_pickup_Medkit","survival_loot_pickup_Medkit_3P","","#SURVIVAL_PICKUP_HEALTH_LARGE","#SURVIVAL_PICKUP_HEALTH_LARGE_HINT",1,2,"","",0,0,10,true,false,false,false
false,"health_pickup_health_small","health","","","","",1,"PING_ITEM_HEALTH_SMALL","","rui/hud/loot/loot_stim_health_small","mdl/weapons_r5/loot/w_loot_wep_iso_health_main_small.rmdl",0,"","survival_loot_pickup_Medkit","survival_loot_pickup_Medkit_3P","","#SURVIVAL_PICKUP_HEALTH_SMALL","#SURVIVAL_PICKUP_HEALTH_SMALL_HINT",2,4,"","",0,0,5,true,false,false,false
false,"health_pickup_combo_large","health","","","","",2,"PING_ITEM_SHIELD_LARGE","","rui/hud/loot/loot_stim_shield_large","mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_large.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_LARGE","#SURVIVAL_PICKUP_HEALTH_COMBO_LARGE_HINT",1,2,"","",0,0,10,false,false,false,false
false,"health_pickup_combo_small","health","","","","",1,"PING_ITEM_SHIELD_SMALL","","rui/hud/loot/loot_stim_shield_small","mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_small.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_SMALL","#SURVIVAL_PICKUP_HEALTH_COMBO_SMALL_HINT",2,4,"","",0,0,5,false,false,false,false
false,"helmet_pickup_lv1","helmet","","","","",1,"PING_EQUIPMENT_HELMET_1","","rui/hud/loot/loot_helmet_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_1","#SURVIVAL_PICKUP_HELMET_1_HINT",1,1,"","",0,0,10,false,false,false,false
false,"helmet_pickup_lv2","helmet","","","","",2,"PING_EQUIPMENT_HELMET_2","","rui/hud/loot/loot_helmet_2","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_2","#SURVIVAL_PICKUP_HELMET_2_HINT",1,1,"","",0,0,10,false,false,false,false
false,"helmet_pickup_lv3","helmet","","","","",3,"PING_EQUIPMENT_HELMET_3","","rui/hud/loot/loot_helmet_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_3","#SURVIVAL_PICKUP_HELMET_3_HINT",1,1,"","",0,0,10,false,false,false,false
false,"helmet_pickup_lv4_abilities","helmet","","","","",4,"PING_EQUIPMENT_HELMET_4","","rui/hud/loot/loot_helmet_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_4","#SURVIVAL_PICKUP_HELMET_4_HINT",1,1,"","PAS_REDUCED_COOLDOWNS_TAC_ULT",0,0,10,false,false,false,false
false,"helmet_pickup_lv5_sunglasses","helmet","","","","",5,"","","rui/pilot_loadout/mods/heatwave_sunglasses","mdl/weapons_r5/misc_eyewear/sunglasses_01/dmx/w_s16_sunglasses.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_5_SUNGLASSES","#SURVIVAL_PICKUP_HELMET_5_SUNGLASSES_HINT",1,1,"","",0,0,10,false,false,false,false
false,"armor_pickup_lv0","armor","","","","",0,"PING_EQUIPMENT_ARMOR_1","","rui/hud/loot/loot_armor_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_1","#SURVIVAL_PICKUP_ARMOR_0_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv1","armor","","","","",1,"PING_EQUIPMENT_ARMOR_1","","rui/hud/loot/loot_armor_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_1","#SURVIVAL_PICKUP_ARMOR_1_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv2","armor","","","","",2,"PING_EQUIPMENT_ARMOR_2","","rui/hud/loot/loot_armor_2","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_2","#SURVIVAL_PICKUP_ARMOR_2_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv3","armor","","","","",3,"PING_EQUIPMENT_ARMOR_3","","rui/hud/loot/loot_armor_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_3","#SURVIVAL_PICKUP_ARMOR_3_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv4_all_fast","armor","","","","",4,"PING_EQUIPMENT_ARMOR_4","","rui/hud/loot/loot_armor_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_4","#SURVIVAL_PICKUP_ARMOR_4_HINT",1,1,"","PAS_BONUS_SMALL_HEAL",0,0,20,false,false,false,false
false,"armor_pickup_lv0_evolving","armor","","","","",0,"","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","",1,1,"","",0,0,20,false,false,false,true
false,"armor_pickup_lv1_evolving","armor","","","","",1,"PING_EQUIPMENT_ARMOR_1_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E1_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv2_evolving","armor","","","","",2,"PING_EQUIPMENT_ARMOR_2_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E2_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv3_evolving","armor","","","","",3,"PING_EQUIPMENT_ARMOR_3_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E3_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_pickup_lv5_evolving","armor","","","","",5,"PING_EQUIPMENT_ARMOR_5_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E4_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_core_pickup_lv1","armor","","","","",1,"PING_EQUIPMENT_SHIELD_CORE_1","","rui/hud/loot/loot_upgrade_core_1","mdl/props/loot_wep_iso_armor/w_loot_wep_iso_armor_core_01.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_CORE","#SURVIVAL_PICKUP_ARMOR_CORE_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_core_pickup_lv2","armor","","","","",2,"PING_EQUIPMENT_SHIELD_CORE_2","","rui/hud/loot/loot_upgrade_core_2","mdl/props/loot_wep_iso_armor/w_loot_wep_iso_armor_core_01.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_CORE","#SURVIVAL_PICKUP_ARMOR_CORE_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_core_pickup_lv3","armor","","","","",3,"PING_EQUIPMENT_SHIELD_CORE_3","","rui/hud/loot/loot_upgrade_core_3","mdl/props/loot_wep_iso_armor/w_loot_wep_iso_armor_core_01.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_CORE","#SURVIVAL_PICKUP_ARMOR_CORE_HINT",1,1,"","",0,0,20,false,false,false,false
false,"armor_core_pickup_lv5","armor","","","","",5,"PING_EQUIPMENT_SHIELD_CORE_5","","rui/hud/loot/loot_upgrade_core_4","mdl/props/loot_wep_iso_armor/w_loot_wep_iso_armor_core_01.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_CORE","#SURVIVAL_PICKUP_ARMOR_CORE_HINT",1,1,"","",0,0,20,false,false,false,false
false,"incapshield_pickup_lv0","incapshield","","","","",0,"","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV1","",1,1,"","",0,0,10,true,false,false,true
false,"incapshield_pickup_lv1","incapshield","","","","",1,"PING_EQUIPMENT_INCAPSHIELD_1","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV1","#SURVIVAL_PICKUP_INCAPSHIELD_LV1_HINT",1,1,"","",0,0,10,true,false,false,false
false,"incapshield_pickup_lv2","incapshield","","","","",2,"PING_EQUIPMENT_INCAPSHIELD_2","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV2","#SURVIVAL_PICKUP_INCAPSHIELD_LV2_HINT",1,1,"","",0,0,10,true,false,false,false
false,"incapshield_pickup_lv3","incapshield","","","","",3,"PING_EQUIPMENT_INCAPSHIELD_3","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV3","#SURVIVAL_PICKUP_INCAPSHIELD_LV3_HINT",1,1,"","",0,0,10,true,false,false,false
false,"incapshield_pickup_lv4_selfrevive","incapshield","","","","",4,"PING_EQUIPMENT_INCAPSHIELD_4","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV4","#SURVIVAL_PICKUP_INCAPSHIELD_LV4_HINT",1,1,"","PAS_GUARDIAN_ANGEL",0,0,10,true,false,false,false
