"event","notes","menuText","shortText","chatText","attachmentPoints","aliasSubname","hasCalm","hasCalmFar","hasUrgent","hasUrgentFar","subEvent","flavorEvent","defaultIcon","pingAsset","hasForcedTempVoice"
"PING_REPLICATOR_DISPENSER_INCOMING","","#PROMPT_PING_REPLICATOR","PROMPT_PING_REPLICATOR_SHORT","#PING_REPLICATOR_DISPENSER_INCOMING","","ping_replicatorIncoming",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_crafting_2_workbench_airdropped.rpak",false
"REPLY_CRAFTING_PING_ALL_WORKBENCHES","","#PROMPT_REPLY_CRAFTING_NEXT","","","","",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_generic.rpak",false
"QUICKCHAT_GH_MARK_LOOT_TICKS","","#QUICKCHAT_MARK_ALL_CACTICKS","","","","",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_generic.rpak",false
"QUICKCHAT_CELEBRATE","","#PROMPT_QUICKCHAT_NICE","","","","ping_celebrate",true,false,false,false,"","","rui/menu/dpad_comms/emoji/thumbsup","",false
"QUICKCHAT_GG","","#PROMPT_QUICKCHAT_GG","","","","",false,false,false,false,"","","rui/menu/dpad_comms/emoji/thumbsup","",false
"QUICKCHAT_INTRO_QUIP","","#PROMPT_QUICKCHAT_INTRO_QUIP","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_defense","",false
"QUICKCHAT_KILL_QUIP","","#PROMPT_QUICKCHAT_KILL_QUIP","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_attack","",false
"QUICKCHAT_NICE","! Needs urgent/calm","#PROMPT_QUICKCHAT_NICE","","#QUICKCHAT_NICE","","ping_nice",true,false,true,false,"","","rui/menu/dpad_comms/emoji/party_hat","",false
"QUICKCHAT_THANKS","! Needs urgent/calm","#PROMPT_QUICKCHAT_THANKS","","#QUICKCHAT_THANKS","","ping_thanks",false,false,false,false,"","","rui/menu/dpad_comms/emoji/clapping","",false
"QUICKCHAT_WAIT","! Needs urgent/calm","#PROMPT_QUICKCHAT_WAIT","","#QUICKCHAT_WAIT","","ping_markerWait",true,false,true,false,"","","rui/menu/dpad_comms/emoji/stop","",false
"QUICKCHAT_WHAT_NOW","! Needs urgent/calm","#PROMPT_QUICKCHAT_WHAT_NOW","","#QUICKCHAT_WHAT_NOW","","ping_nextMove",false,false,false,false,"","","rui/menu/dpad_comms/emoji/dotdotdot","",false
"QUICKCHAT_READY","! Needs urgent/calm","#PROMPT_QUICKCHAT_READY","","#QUICKCHAT_READY","","ping_ready",false,false,false,false,"","","rui/menu/dpad_comms/emoji/party_hat","",false
"QUICKCHAT_STICK_TOGETHER","! Needs urgent/calm","#PROMPT_QUICKCHAT_STICK_TOGETHER","","#QUICKCHAT_STICK_TOGETHER","","auto_stickTogether",false,false,false,false,"","","rui/menu/dpad_comms/emoji/toast_beer","",false
"QUICKCHAT_COVER_ME","! Needs urgent/calm","#PROMPT_QUICKCHAT_COVER_ME","","#QUICKCHAT_COVER_ME","","ping_coverme",false,false,false,false,"","","rui/menu/dpad_comms/emoji/lightning","",false
"QUICKCHAT_REVIVING_PLAYER","","#PROMPT_QUICKCHAT_REVIVING_PLAYER","","#QUICKCHAT_REVIVING_PLAYER","","bc_revivingPlayer",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_BLEEDOUT_HELP","","#PROMPT_QUICKCHAT_BLEEDOUT_HELP","","#QUICKCHAT_BLEEDOUT_HELP","","ping_helpcall",false,false,false,false,"","","rui/hud/ping/icon_ping_bleedout_help","settings/itemflav/ping/ping_bleedout_help.rpak",false
"QUICKCHAT_BLEEDOUT_THANKS","","#PROMPT_QUICKCHAT_BLEEDOUT_THANKS","","#QUICKCHAT_BLEEDOUT_THANKS","","ping_thanks",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_BLEEDOUT_ITS_OVER","","#PROMPT_QUICKCHAT_BLEEDOUT_ITS_OVER","","#QUICKCHAT_BLEEDOUT_ITS_OVER","","ping_leaveMe",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_GET_ON_THE_DROPSHIP","","","","#QUICKCHAT_GET_ON_THE_DROPSHIP","","ping_dropshiphurry_calm",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_ULTIMATE_READY_FULL","","","","#QUICKCHAT_ULTIMATE_READY_FULL","","ping_ultupdate_isready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_ULTIMATE_READY_ALMOST","","","","#QUICKCHAT_ULTIMATE_READY_ALMOST","","ping_ultupdate_almostready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"QUICKCHAT_ULTIMATE_READY_NOT","","","","#QUICKCHAT_ULTIMATE_READY_NOT","","ping_ultupdate_notready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"INVENTORY_NEED_AMMO_BULLET","! [jnel] changed to Light ammo","","","#INVENTORY_NEED_AMMO_BULLET","","ping_needAmmoLight",true,false,true,false,"","","","",false
"INVENTORY_NEED_AMMO_SPECIAL","","","","#INVENTORY_NEED_AMMO_SPECIAL","","ping_needAmmoEnergyEmpty",true,false,true,false,"","","","",false
"INVENTORY_NEED_AMMO_HIGHCAL","! [jnel] changed to heavy ammo","","","#INVENTORY_NEED_AMMO_HIGHCAL","","ping_needAmmoHeavy",true,false,true,false,"","","","",false
"INVENTORY_NEED_AMMO_SHOTGUN","","","","#INVENTORY_NEED_AMMO_SHOTGUN","","ping_needAmmoShotgunEmpty",true,false,true,false,"","","","",false
"INVENTORY_NEED_AMMO_SNIPER","","","","#INVENTORY_NEED_AMMO_SNIPER","","ping_needAmmoSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_AMMO_ARROWS","","","","#INVENTORY_NEED_AMMO_ARROWS","","ping_needAmmoArrows",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_BULLET","","","","#INVENTORY_NEED_AMMO_BULLET","","ping_outOfAmmoLight",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_SPECIAL","","","","#INVENTORY_NEED_AMMO_SPECIAL","","ping_outOfAmmoEnergy",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_HIGHCAL","","","","#INVENTORY_NEED_AMMO_HIGHCAL","","ping_outOfAmmoHeavy",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_SHOTGUN","","","","#INVENTORY_NEED_AMMO_SHOTGUN","","ping_outOfAmmoShotgun",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_SNIPER","","","","#INVENTORY_NEED_AMMO_SNIPER","","ping_outOfAmmoSniper",true,false,true,false,"","","","",false
"INVENTORY_NO_AMMO_ARROWS","","","","#INVENTORY_NEED_AMMO_ARROWS","","ping_outOfAmmoArrow",true,false,true,false,"","","","",false
"INVENTORY_NEED_FIRST_WEAPON","","#PROMPT_QUICKCHAT_NEED_FIRST_WEAPON","","#INVENTORY_NEED_FIRST_WEAPON","","ping_needWeapon",true,false,true,false,"","","","",false
"INVENTORY_NEED_ANOTHER_WEAPON","","#PROMPT_QUICKCHAT_NEED_ANOTHER_WEAPON","","#INVENTORY_NEED_ANOTHER_WEAPON","","ping_needWeapon",true,false,true,false,"","","","",false
"INVENTORY_NEED_ARMOR","","#PROMPT_QUICKCHAT_NEED_ARMOR","","#INVENTORY_NEED_ARMOR","","ping_needBodyShield",true,false,true,false,"","","","",false
"INVENTORY_NEED_SHIELD_CORE","","#PROMPT_QUICKCHAT_NEED_SHIELD_CORE","","#INVENTORY_NEED_SHIELD_CORE","","",true,false,true,false,"","","","",false
"INVENTORY_NEED_HELMET","","#PROMPT_QUICKCHAT_NEED_HELMET","","#INVENTORY_NEED_HELMET","","ping_needHelmet",true,false,true,false,"","","","",false
"INVENTORY_NEED_BACKPACK","","#PROMPT_QUICKCHAT_NEED_BACKPACK","","#INVENTORY_NEED_BACKPACK","","ping_needBackpack",true,false,true,false,"","","","",false
"INVENTORY_NEED_HEALTH","","#PROMPT_QUICKCHAT_NEED_HEALTH","","#INVENTORY_NEED_HEALTH","","ping_needHealth",true,false,true,false,"","","","",false
"INVENTORY_NEED_SHIELDS","","#PROMPT_QUICKCHAT_NEED_SHIELDS","","#INVENTORY_NEED_SHIELDS","","ping_needShields",true,false,true,false,"","","","",false
"INVENTORY_NEED_THERMITE","","#PROMPT_QUICKCHAT_NEED_THERMITE","","#INVENTORY_NEED_THERMITE","","ping_needThermiteGrenade",true,false,true,false,"","","","",false
"INVENTORY_NEED_FRAG","","#PROMPT_QUICKCHAT_NEED_FRAG","","#INVENTORY_NEED_FRAG","","ping_needFragGrenade",true,false,true,false,"","","","",false
"INVENTORY_NEED_ARCSTAR","","#PROMPT_QUICKCHAT_NEED_ARCSTAR","","#INVENTORY_NEED_ARCSTAR","","ping_needArcStar",true,false,true,false,"","","","",false
"INVENTORY_NEED_INCAPSHIELD","","#PROMPT_QUICKCHAT_NEED_INCAPSHIELD","","#INVENTORY_NEED_INCAPSHIELD","","ping_needShieldKO",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_MAG_BULLET","! [jnel] changed to Extended Light Mag","","","#INVENTORY_NEED_ATTACHMENT_MAG_BULLET","mag","ping_needAmmoMagLight",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_MAG_SPECIAL","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SPECIAL","mag","ping_needAmmoMagEnergy",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_MAG_SHOTGUN","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SHOTGUN","mag","ping_needShotgunBolt",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_MAG_HIGHCAL","! [jnel] changed to Extended Heavy Mag","","","#INVENTORY_NEED_ATTACHMENT_MAG_HIGHCAL","mag","ping_needAmmoMagHeavy",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_MAG_SNIPER","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SNIPER","mag","ping_needAmmoMagSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_PISTOL","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_PISTOL","sight","ping_needOpticPistol",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_SMG","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SMG","sight","ping_needOpticSMG",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_ASSAULT","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_ASSAULT","sight","ping_needOpticAssault",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_LMG","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_LMG","sight","ping_needOpticLMG",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_SHOTGUN","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SHOTGUN","sight","ping_needOpticShotgun",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_SNIPER","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SNIPER","sight","ping_needOpticSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_SIGHT_MARKSMAN","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_MARKSMAN","sight","ping_needOpticMarksman",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_PISTOL","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_PISTOL","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_SMG","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SMG","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_ASSAULT","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_ASSAULT","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_LMG","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_LMG","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_SHOTGUN","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SHOTGUN","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_SNIPER","! Needs per-weapon-type lines [jnel] changed to sniper stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SNIPER","grip","ping_needStockSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_GRIP_MARKSMAN","! Needs per-weapon-type lines [jnel] changed to sniper stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_MARKSMAN","grip","ping_needStockSniper",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_PISTOL","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_PISTOL","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_SMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SMG","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_ASSAULT","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_ASSAULT","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_LMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_LMG","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_SHOTGUN","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SHOTGUN","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_SNIPER","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SNIPER","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_BARREL_MARKSMAN","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_MARKSMAN","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_LASERSIGHT_SMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_LASERSIGHT_SMG","barrel","ping_needLaserSight",true,false,true,false,"","","","",false
"INVENTORY_NEED_ATTACHMENT_LASERSIGHT_PISTOL","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_LASERSIGHT_PISTOL","barrel","ping_needLaserSight",true,false,true,false,"","","","",false
"INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","! [jnel] changed from custom weap mod to HopUp","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"","","","",false
"INVENTORY_NEED_WEAPONATTACHMENT_HOPUP_MULTI_A","(dbocek) needs these extra actions to differentiate differentiate double hopup slots","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopupMulti_a","ping_needHopUp",true,false,true,false,"","","","",false
"INVENTORY_NEED_WEAPONATTACHMENT_HOPUP_MULTI_B","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopupMulti_b","ping_needHopUp",true,false,true,false,"","","","",false
"INVENTORY_NEED_HOPUP_CHOKE","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_CHOKE","","","",false
"INVENTORY_NEED_HOPUP_SELECTFIRE","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_SELECTFIRE","","","",false
"INVENTORY_NEED_HOPUP_TURBOCHARGER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_TURBOCHARGER","","","",false
"INVENTORY_NEED_HOPUP_SKULLPIERCER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_SKULLPIERCER","","","",false
"INVENTORY_NEED_HOPUP_DISRUPTOR","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DISRUPTOR","","","",false
"INVENTORY_NEED_HOPUP_HAMMERPOINT","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_HAMMERPOINT","","","",false
"INVENTORY_NEED_HOPUP_HIGHCAL_ROUNDS","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_HIGHCAL_ROUNDS","","","",false
"INVENTORY_NEED_HOPUP_DOUBLE_TAP","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DOUBLE_TAP","","","",false
"INVENTORY_NEED_HOPUP_MARKSMANS_TEMPO","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup hopupMulti_b","ping_needHopUp",true,false,true,false,"SUB_TYPE_MARKSMANS_TEMPO","","","",false
"INVENTORY_NEED_HOPUP_QUICKDRAW_HOLSTER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_QUICKDRAW_HOLSTER","","","",false
"INVENTORY_NEED_HOPUP_SHATTER_ROUNDS","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup hopupMulti_a","ping_needHopUp",true,false,true,false,"SUB_TYPE_SHATTER_ROUNDS","","","",false
"INVENTORY_NEED_HOPUP_BOOSTED_LOADER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_BOOSTED_LOADER","","","",false
"INVENTORY_NEED_HOPUP_DUAL_SHELL","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DUAL_SHELL","","","",false
"INVENTORY_NEED_HOPUP_KINETIC_FEEDER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_KINETIC_FEEDER","","","",false
"WRAITH_WARN_TRAPS","","","","#WRAITH_WARN_TRAPS","","voiceReact_traps",false,false,false,false,"","","","",false
"WRAITH_WARN_BOMBS","","","","#WRAITH_WARN_BOMBS","","voiceReact_bombs",false,false,false,false,"","","","",false
"WRAITH_WARN_PING","","","","#WRAITH_WARN_PING","","voiceReact_ping",false,false,false,false,"","","","",false
"WRAITH_WARN_KILLZONE","","","","#WRAITH_WARN_KILLZONE","","voiceReact_killzone",false,false,false,false,"","","","",false
"WRAITH_WARN_WATCHED","","","","#WRAITH_WARN_WATCHED","","voiceReact_watched",false,false,false,false,"","","","",false
"WRAITH_WARN_SEES_PLAYER","","","","#WRAITH_WARN_SEES_PLAYER","","voiceReact_seesPlayer",false,false,false,false,"","","","",false
"WRAITH_WARN_SNIPER","","","","#WRAITH_WARN_SNIPER","","voiceReact_sniper",false,false,false,false,"","","","",false
"WRAITH_WARN_HOSTILES","","","","#WRAITH_WARN_HOSTILES","","voiceReact_hostiles",false,false,false,false,"","","","",false
"WRAITH_WARN_GRENADE","","","","#WRAITH_WARN_GRENADE","","voiceReact_grenade",false,false,false,false,"","","","",false
"WRAITH_WARN_SURROUNDED","","","","#WRAITH_WARN_SURROUNDED","","voiceReact_surround",false,false,false,false,"","","","",false
"BLOOHOUND_WARN_TRAVELER","","","","#BLOOHOUND_WARN_TRAVELER","","pingClue_traveler",false,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"BLOOHOUND_WARN_TRAVELER_RECENT","","","","#BLOOHOUND_WARN_TRAVELER_RECENT","","pingClue_travelerRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"BLOOHOUND_WARN_BATTLE","","","","#BLOOHOUND_WARN_BATTLE","","pingClue_battle",false,false,true,false,"","","rui/hud/ping/icon_ping_battle","settings/itemflav/ping/ping_battle.rpak",false
"BLOOHOUND_WARN_BATTLE_RECENT","","","","#BLOOHOUND_WARN_BATTLE_RECENT","","pingClue_battleRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_battle","settings/itemflav/ping/ping_battle.rpak",false
"BLOOHOUND_WARN_LOOTING","","","","#BLOOHOUND_WARN_LOOTING","","pingClue_looting",false,false,true,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"BLOOHOUND_WARN_LOOTING_RECENT","","","","#BLOOHOUND_WARN_LOOTING_RECENT","","pingClue_lootingRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"BLOOHOUND_WARN_WOUNDED","","","","#BLOOHOUND_WARN_WOUNDED","","pingClue_wounded",false,false,true,false,"","","rui/hud/ping/icon_ping_wounded","settings/itemflav/ping/ping_wounded.rpak",false
"BLOOHOUND_WARN_WOUNDED_RECENT","","","","#BLOOHOUND_WARN_WOUNDED_RECENT","","pingClue_woundedRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_wounded","settings/itemflav/ping/ping_wounded.rpak",false
"SPAWN_WORMHOLE","","","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_phase_tunnel","settings/itemflav/ping/ping_ent_phase_tunnel.rpak",false
"SPAWN_DRONEMEDIC","","","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_dronemedic","settings/itemflav/ping/ping_ent_dronemedic.rpak",false
"SPAWN_BREACH","","#PROMPT_PING_PHASE_BREACH","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_phase_tunnel","settings/itemflav/ping/ping_ent_phase_tunnel.rpak",false
"PING_ENEMY_TETHERED","","","","","","",false,false,false,false,"","","rui/hud/poi_icons/poi_ash_tether","",false
"ABILITY_BLACK_MARKET_NEUTRAL","","#PROMPT_PING_BLACK_MARKET","#PROMPT_PING_BLACK_MARKET_SHORT","#PING_BLACK_MARKET_NEUTRAL","","ping_blackMarketNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_black_market","settings/itemflav/ping/ping_ent_black_market.rpak",false
"SPAWN_EVAC_SHIP","","#SHADOW_SQUAD_EVAC_ICON","#PROMPT_PING_GO_SHORT","","","",false,false,false,false,"","","rui/gamemodes/shadow_squad/evac_countdown","settings/itemflav/ping/ping_evac_ship.rpak",false
"SPAWN_EVAC_ZONE","","#SHADOW_SQUAD_EVAC_ZONE","#SHADOW_SQUAD_ATTACK","","","",false,false,false,false,"","","rui/gamemodes/shadow_squad/evac_countdown","settings/itemflav/ping/ping_evac_ship.rpak",false
"SUB_TYPE_LEVEL1","","","","","","ping_typeLevel1",true,false,true,false,"","","","",false
"SUB_TYPE_LEVEL2","","","","","","ping_typeLevel2",true,false,true,false,"","","","",false
"SUB_TYPE_LEVEL3","","","","","","ping_typeLevel3",true,false,true,false,"","","","",false
"SUB_TYPE_LEVEL4","","","","","","ping_typeLevel4",true,false,true,false,"","","","",false
"SUB_TYPE_LEVEL5","","","","","","ping_typeLevel5",true,false,true,false,"","","","",false
"SUB_TYPE_FULLYKITTED","","","","","","ping_typeFullyKitted",true,false,true,false,"","","","",false
"SUB_TYPE_RAMPARTSPECIAL","","","","","","ping_typeRampartSpecial",true,false,true,false,"","","","",false
"SUB_TYPE_RANGECLOSE","","","","","","ping_typeRangeClose",true,false,true,false,"","","","",false
"SUB_TYPE_RANGEMID","","","","","","ping_typeRangeMid",true,false,true,false,"","","","",false
"SUB_TYPE_RANGEFAR","","","","","","ping_typeRangeFar",true,false,true,false,"","","","",false
"SUB_TYPE_RANGESNIPER","","","","","","ping_typeRangeSniper",true,false,true,false,"","","","",false
"SUB_TYPE_CHOKE","","","","","","ping_typeChoke",true,false,true,false,"","","","",false
"SUB_TYPE_SELECTFIRE","","","","","","ping_typeSelectfire",true,false,true,false,"","","","",false
"SUB_TYPE_TURBOCHARGER","","","","","","ping_typeTurboCharger",true,false,true,false,"","","","",false
"SUB_TYPE_SKULLPIERCER","","","","","","ping_typeSkullPiercer",true,false,true,false,"","","","",false
"SUB_TYPE_DISRUPTOR","","","","","","ping_typeDisruptor",true,false,true,false,"","","","",false
"SUB_TYPE_HAMMERPOINT","","","","","","ping_typeHammerPoint",true,false,true,false,"","","","",false
"SUB_TYPE_HIGHCAL_ROUNDS","","","","","","ping_typeAnvilReceiver",true,false,true,false,"","","","",false
"SUB_TYPE_DOUBLE_TAP","","","","","","ping_typeDoubleTap",true,false,true,false,"","","","",false
"SUB_TYPE_MARKSMANS_TEMPO","","","","","","ping_typeTempo",true,false,true,false,"","","","",false
"SUB_TYPE_QUICKDRAW_HOLSTER","","","","","","ping_typeQuickdraw",true,false,true,false,"","","","",false
"SUB_TYPE_SHATTER_ROUNDS","","","","","","ping_typeShatterCaps",true,false,true,false,"","","","",false
"SUB_TYPE_BOOSTED_LOADER","","","","","","ping_typeBoostedLoader",true,false,true,false,"","","","",false
"SUB_TYPE_DUAL_SHELL","","","","","","ping_typeDualShell",true,false,true,false,"","","","",false
"SUB_TYPE_KINETIC_FEEDER","","","","","","ping_typeKineticFeeder",true,false,true,false,"","","","",false
"FLAVOR_WEAPON_KRABER","","","","","","ping_flavorKraber",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_MASTIFF","","","","","","ping_flavorMastiff",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_LSTAR","","","","","","ping_flavorLstar",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_ENERGY_AR","","","","","","ping_flavorHavoc",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_DEVOTION","","","","","","ping_flavorDevotion",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_TRIPLETAKE","","","","","","ping_flavorTripletake",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_FLATLINE","","","","","","ping_flavorFlatline",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_HEMLOK","","","","","","ping_flavorHemlok",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_G7","","","","","","ping_flavorG7",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_ALTERNATOR","","","","","","ping_flavorAlternator",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_R97","","","","","","ping_flavorR99",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_PROWLER","","","","","","ping_flavorProwler",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_DMR","","","","","","ping_flavorDmr",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_SPITFIRE","","","","","","ping_flavorSpitfire",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_R201","","","","","","ping_flavorR301",true,false,false,false,"","","","",false
"FLAVOR_WEAPON_EVA","","","","","","ping_flavorEva",true,false,false,false,"","","","",false
