"name","voice","condPlayer","condMap","alias","alwaysPlay","requireAddressee","dialogue","enableTimestamp","disableTimestamp","specialExt"
"ping_reviveYoureWelcome","seer","octane","","diag_mp_seer_ping_reviveYoureWelcome_calm_condOctane",true,false,"",0,0,""
"ping_thanks","seer","loba","","diag_mp_seer_ping_thanks_condLoba",true,false,"",0,0,""
"ping_youreWelcome","seer","loba","","diag_mp_seer_ping_youreWelcome_calm_condLoba",true,false,"",0,0,""
"//bc_tridentEnter (disabled 11.0 Loba requireAddressee with Rev)","valkyrie","loba","","diag_mp_valkyrie_bc_tridentEnter_condLoba_%perspective%",true,false,"",0,0,""
"//bc_tridentJoin (disabled 11.0 Loba requireAddressee with Rev)","valkyrie","loba","","diag_mp_valkyrie_bc_tridentJoin_condLoba_%perspective%",true,true,"",0,0,""
"//ping_thanks (disabled 11.0)","valkyrie","bangalore","","diag_mp_valkyrie_ping_thanks_condBangalore",true,false,"",0,0,""
"//ping_youreWelcome (disabled 11.0)","valkyrie","bangalore","","diag_mp_valkyrie_ping_youreWelcome_calm_condBangalore",true,false,"",0,0,""
"//ping_thanks (disabled 12.0)","wraith","bangalore","","diag_mp_wraith_ping_thanks_condBangalore",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//bc_reviveThanks   (disabled 14.0)","crypto","revenant","","diag_mp_crypto_bc_reviveThanks_condRevenant_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 14.0)","revenant","crypto","","diag_mp_revenant_bc_revivingPlayer_condCrypto_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 14.0)","revenant","crypto","","diag_mp_revenant_ping_reviveYoureWelcome_calm_condCrypto",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S11","","","","",false,false,"",0,0,""
"ping_thanks","bloodhound","fuse","","diag_mp_bloodhound_ping_thanks_condFuse",true,false,"",0,0,""
"ping_youreWelcome","bloodhound","fuse","","diag_mp_bloodhound_ping_youreWelcome_calm_condFuse",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 12.0)","crypto","ash","","diag_mp_crypto_bc_revivingPlayer_condAsh_%perspective%",true,false,"",0,0,""
"//ping_deathBox (disabled 12.0)","crypto","ash","","diag_mp_crypto_ping_deathBox_calm_condAsh",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 12.0)","crypto","ash","","diag_mp_crypto_ping_reviveYoureWelcome_calm_condAsh",true,false,"",0,0,""
"//ping_thanks (disabled 21.0)","crypto","horizon","","diag_mp_crypto_ping_thanks_condHorizon",true,false,"",0,0,""
"ping_thanks","fuse","bloodhound","","diag_mp_fuse_ping_thanks_condBloodhound",true,false,"",0,0,""
"//ping_thanks   (disabled 16.1)","fuse","lifeline","","diag_mp_fuse_ping_thanks_condLifeline",true,false,"",0,0,""
"ping_youreWelcome","fuse","bloodhound","","diag_mp_fuse_ping_youreWelcome_calm_condBloodhound",true,false,"",0,0,""
"bc_revivingPlayer","gibraltar","ash","","diag_mp_gibraltar_bc_revivingPlayer_condAsh_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","gibraltar","ash","","diag_mp_gibraltar_ping_reviveYoureWelcome_calm_condAsh",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","gibraltar","pathfinder","","diag_mp_gibraltar_ping_youreWelcome_calm_condPathfinder",true,false,"",0,0,""
"//ping_thanks   (disabled 20.0)","horizon","revenant","","diag_mp_horizon_ping_thanks_condRevenant",true,false,"",0,0,""
"//ping_youreWelcome (disabled 21.0)","horizon","crypto","","diag_mp_horizon_ping_youreWelcome_calm_condCrypto",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","horizon","revenant","","diag_mp_horizon_ping_youreWelcome_calm_condRevenant",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","horizon","wattson","","diag_mp_horizon_ping_youreWelcome_calm_condWattson",true,false,"",0,0,""
"//bc_reviveThanks (disabled 12.0)","lifeline","pathfinder","","diag_mp_lifeline_bc_reviveThanks_condPathfinder_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","lifeline","seer","","diag_mp_lifeline_bc_reviveThanks_condSeer_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 12.0)","lifeline","pathfinder","","diag_mp_lifeline_bc_revivingPlayer_condPathfinder_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 12.0)","lifeline","pathfinder","","diag_mp_lifeline_ping_reviveYoureWelcome_calm_condPathfinder",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 16.1)","lifeline","fuse","","diag_mp_lifeline_ping_youreWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","loba","ash","","diag_mp_loba_ping_youreWelcome_calm_condAsh",true,false,"",0,0,""
"bc_reviveThanks","pathfinder","ash","","diag_mp_pathfinder_bc_reviveThanks_condAsh_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks (disabled 12.0)","pathfinder","lifeline","","diag_mp_pathfinder_bc_reviveThanks_condLifeline_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","pathfinder","ash","","diag_mp_pathfinder_bc_revivingPlayer_condAsh_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer (disabled 12.0)","pathfinder","lifeline","","diag_mp_pathfinder_bc_revivingPlayer_condLifeline_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","pathfinder","ash","","diag_mp_pathfinder_ping_reviveYoureWelcome_calm_condAsh",true,false,"",0,0,""
"//ping_reviveYoureWelcome (disabled 12.0)","pathfinder","lifeline","","diag_mp_pathfinder_ping_reviveYoureWelcome_calm_condLifeline",true,false,"",0,0,""
"ping_thanks","pathfinder","ash","","diag_mp_pathfinder_ping_thanks_condAsh",true,false,"",0,0,""
"//ping_thanks (disabled 12.0)","pathfinder","gibraltar","","diag_mp_pathfinder_ping_thanks_condGibraltar",true,false,"",0,0,""
"ping_youreWelcome","pathfinder","ash","","diag_mp_pathfinder_ping_youreWelcome_calm_condAsh",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 19.0)","revenant","ash","","diag_mp_revenant_bc_reviveThanks_condAsh_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","revenant","ash","","diag_mp_revenant_bc_revivingPlayer_condAsh_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","revenant","ash","","diag_mp_revenant_ping_reviveYoureWelcome_calm_condAsh",true,false,"",0,0,""
"//ping_thanks (disabled 12.0)","revenant","horizon","","diag_mp_revenant_ping_thanks_condHorizon",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 20.0)","revenant","horizon","","diag_mp_revenant_ping_youreWelcome_calm_condHorizon",true,false,"",0,0,""
"bc_revivingPlayer","seer","lifeline","","diag_mp_seer_bc_revivingPlayer_condLifeline_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","seer","lifeline","","diag_mp_seer_ping_reviveYoureWelcome_calm_condLifeline",true,false,"",0,0,""
"//ping_phaseTear (disabled 12.0)","wattson","wraith","","diag_mp_wattson_ping_phaseTear_calmFar_condWraith",false,false,"",0,0,""
"ping_spotSpiderEgg","wattson","crypto","","diag_mp_wattson_ping_spotSpiderEgg_calm_condCrypto",false,false,"",0,0,""
"//ping_thanks (disabled 12.0)","wattson","ash","","diag_mp_wattson_ping_thanks_condAsh",true,false,"",0,0,""
"//ping_thanks (disabled 12.0)","wattson","horizon","","diag_mp_wattson_ping_thanks_condHorizon",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"bc_arenasMatchPointEnemy","horizon","ash","","diag_mp_horizon_bc_arenasMatchPointEnemy_condAsh_%perspective%",true,false,"",0,0,""
"bc_arenasMatchPointSquad","horizon","ash","","diag_mp_horizon_bc_arenasMatchPointSquad_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleClosingFinal","horizon","ash","","diag_mp_horizon_bc_circleClosingFinal_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleMovesNag10Sec_close","horizon","ash","","diag_mp_horizon_bc_circleMovesNag10Sec_close_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleMovesNag1Min_close","horizon","ash","","diag_mp_horizon_bc_circleMovesNag1Min_close_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleMovesNag30Sec_close","horizon","ash","","diag_mp_horizon_bc_circleMovesNag30Sec_close_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleMovesNag45Sec_close","horizon","ash","","diag_mp_horizon_bc_circleMovesNag45Sec_close_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleMoving_allOutside","horizon","ash","","diag_mp_horizon_bc_circleMoving_allOutside_condAsh_%perspective%",true,false,"",0,0,""
"bc_circleTimerStartFinal","horizon","ash","","diag_mp_horizon_bc_circleTimerStartFinal_condAsh_%perspective%",true,false,"",0,0,""
"bc_congratsKill","horizon","ash","","diag_mp_horizon_bc_congratsKill_condAsh_%perspective%",true,true,"",0,0,""
"bc_droppingCarePack","horizon","ash","","diag_mp_horizon_bc_droppingCarePack_condAsh_%perspective%",true,false,"",0,0,""
"bc_gotFriendlyBanner","horizon","ash","","diag_mp_horizon_bc_gotFriendlyBanner_condAsh_%perspective%",true,false,"",0,0,""
"bc_killLeaderNew","horizon","ash","","diag_mp_horizon_bc_killLeaderNew_condAsh_%perspective%",true,false,"",0,0,""
"bc_nextCircleFar","horizon","ash","","diag_mp_horizon_bc_nextCircleFar_condAsh_%perspective%",true,false,"",0,0,""
"bc_podLeaderLaunch","horizon","ash","","diag_mp_horizon_bc_podLeaderLaunch_condAsh_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","horizon","ash","","diag_mp_horizon_bc_reviveThanks_condAsh_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","horizon","ash","","diag_mp_horizon_bc_revivingPlayer_condAsh_%perspective%",true,false,"",0,0,""
"bc_scatteredNag","horizon","ash","","diag_mp_horizon_bc_scatteredNag_condAsh_%perspective%",true,false,"",0,0,""
"bc_squadmateBecomesKillLeader","horizon","ash","","diag_mp_horizon_bc_squadmateBecomesKillLeader_condAsh_%perspective%",true,true,"",0,0,""
"bc_squadsLeft2","horizon","ash","","diag_mp_horizon_bc_squadsLeft2_condAsh_%perspective%",true,false,"",0,0,""
"bc_squadsLeft3","horizon","ash","","diag_mp_horizon_bc_squadsLeft3_condAsh_%perspective%",true,false,"",0,0,""
"bc_squadsLeftHalf","horizon","ash","","diag_mp_horizon_bc_squadsLeftHalf_condAsh_%perspective%",true,false,"",0,0,""
"bc_tridentEnter","horizon","ash","","diag_mp_horizon_bc_tridentEnter_condAsh_%perspective%",true,false,"",0,0,""
"//bc_tridentJoin","horizon","ash","","diag_mp_horizon_bc_tridentJoin_condAsh_%perspective%",true,true,"",0,0,""
"bc_twoSquaddiesLeft","horizon","ash","","diag_mp_horizon_bc_twoSquaddiesLeft_condAsh_%perspective%",true,false,"",0,0,""
"bc_weKilledChampion","horizon","ash","","diag_mp_horizon_bc_weKilledChampion_condAsh_%perspective%",true,false,"",0,0,""
"bc_weKilledKillLeader","horizon","ash","","diag_mp_horizon_bc_weKilledKillLeader_condAsh_%perspective%",true,false,"",0,0,""
"bc_weTookFirstBlood","horizon","ash","","diag_mp_horizon_bc_weTookFirstBlood_condAsh_%perspective%",true,false,"",0,0,""
"ping_cluePresence","horizon","ash","","diag_mp_horizon_ping_cluePresence_calmFar_condAsh",true,false,"",0,0,""
"ping_deathBox","horizon","ash","","diag_mp_horizon_ping_deathBox_calm_condAsh",true,false,"",0,0,""
"ping_explosiveHoldRequest","horizon","ash","","diag_mp_horizon_ping_explosiveHoldRequest_calm_condAsh",true,false,"",0,0,""
"ping_grabCard","horizon","ash","","diag_mp_horizon_ping_grabCard_calm_condAsh",true,false,"",0,0,""
"ping_markerNo","horizon","ash","","diag_mp_horizon_ping_markerNo_calm_condAsh",true,false,"",0,0,""
"ping_markerRedact","horizon","ash","","diag_mp_horizon_ping_markerRedact_calm_condAsh",true,false,"",0,0,""
"ping_markerWait","horizon","ash","","diag_mp_horizon_ping_markerWait_calm_condAsh",true,false,"",0,0,""
"ping_markerWantThat","horizon","ash","","diag_mp_horizon_ping_markerWantThat_calm_condAsh",true,false,"",0,0,""
"ping_markerYes","horizon","ash","","diag_mp_horizon_ping_markerYes_calm_condAsh",true,false,"",0,0,""
"ping_reviveYoureWelcome","horizon","ash","","diag_mp_horizon_ping_reviveYoureWelcome_calm_condAsh",true,false,"",0,0,""
"ping_thanks","horizon","ash","","diag_mp_horizon_ping_thanks_condAsh",true,false,"",0,0,""
"ping_youreWelcome","horizon","ash","","diag_mp_horizon_ping_youreWelcome_calm_condAsh",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//bc_reviveThanks (disabled 12.0)","ash","crypto","","diag_mp_ash_bc_reviveThanks_condCrypto_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","ash","gibraltar","","diag_mp_ash_bc_reviveThanks_condGibraltar_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","ash","horizon","","diag_mp_ash_bc_reviveThanks_condHorizon_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","ash","pathfinder","","diag_mp_ash_bc_reviveThanks_condPathfinder_%perspective%",true,false,"",0,0,""
"bc_reviveThanks","ash","revenant","","diag_mp_ash_bc_reviveThanks_condRevenant_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","ash","horizon","","diag_mp_ash_bc_revivingPlayer_condHorizon_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","ash","pathfinder","","diag_mp_ash_bc_revivingPlayer_condPathfinder_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 19.0)","ash","revenant","","diag_mp_ash_bc_revivingPlayer_condRevenant_%perspective%",true,false,"",0,0,""
"bc_tridentEnter","ash","horizon","","diag_mp_ash_bc_tridentEnter_condHorizon_%perspective%",true,false,"",0,0,""
"bc_tridentJoin","ash","horizon","","diag_mp_ash_bc_tridentJoin_condHorizon_%perspective%",true,true,"",0,0,""
"bc_twoSquaddiesLeft","ash","pathfinder","","diag_mp_ash_bc_twoSquaddiesLeft_condPathfinder_%perspective%",false,false,"",0,0,""
"ping_reviveYoureWelcome","ash","horizon","","diag_mp_ash_ping_reviveYoureWelcome_calm_condHorizon",true,false,"",0,0,""
"ping_reviveYoureWelcome","ash","pathfinder","","diag_mp_ash_ping_reviveYoureWelcome_calm_condPathfinder",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.0)","ash","revenant","","diag_mp_ash_ping_reviveYoureWelcome_calm_condRevenant",true,false,"",0,0,""
"ping_thanks","ash","horizon","","diag_mp_ash_ping_thanks_condHorizon",true,false,"",0,0,""
"//ping_thanks (disabled 12.0)","ash","loba","","diag_mp_ash_ping_thanks_condLoba",true,false,"",0,0,""
"ping_thanks","ash","pathfinder","","diag_mp_ash_ping_thanks_condPathfinder",true,false,"",0,0,""
"ping_youreWelcome","ash","horizon","","diag_mp_ash_ping_youreWelcome_calm_condHorizon",true,false,"",0,0,""
"ping_youreWelcome","ash","pathfinder","","diag_mp_ash_ping_youreWelcome_calm_condPathfinder",true,false,"",0,0,""
"//ping_youreWelcome (disabled 12.0)","ash","wattson","","diag_mp_ash_ping_youreWelcome_calm_condWattson",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S12","","","","",false,false,"",0,0,""
"bc_revivingPlayer","ash","gibraltar","","diag_mp_ash_bc_revivingPlayer_condGibraltar_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","ash","gibraltar","","diag_mp_ash_ping_reviveYoureWelcome_calm_condGibraltar",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 14.0)","bangalore","wraith","","diag_mp_bangalore_bc_reviveThanks_condWraith_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 12.1)","bangalore","wraith","","diag_mp_bangalore_bc_revivingPlayer_condWraith_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 12.1)","bangalore","wraith","","diag_mp_bangalore_ping_reviveYoureWelcome_calm_condWraith",true,false,"",0,0,""
"//ping_thanks   (disabled 13.0)","bloodhound","madmaggie","","diag_mp_bloodhound_ping_thanks_condMadMaggie",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 13.0)","bloodhound","madmaggie","","diag_mp_bloodhound_ping_youreWelcome_calm_condMadMaggie",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 18.0)","crypto","octane","","diag_mp_crypto_bc_revivingPlayer_condOctane_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 18.0)","crypto","octane","","diag_mp_crypto_ping_reviveYoureWelcome_calm_condOctane",true,false,"",0,0,""
"bc_reviveThanks","gibraltar","ash","","diag_mp_gibraltar_bc_reviveThanks_condAsh_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 19.1)","lifeline","madmaggie","","diag_mp_lifeline_bc_reviveThanks_condMadMaggie_%perspective%",true,false,"",0,0,""
"//ping_thanks   (disabled 20.0)","loba","bangalore","","diag_mp_loba_ping_thanks_condBangalore",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 18.0)","octane","crypto","","diag_mp_octane_bc_reviveThanks_condCrypto_%perspective%",true,false,"",0,0,""
"ping_reviveYoureWelcome","revenant","loba","","diag_mp_revenant_ping_reviveYoureWelcome_calm_condLoba",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 12.1)","wraith","bangalore","","diag_mp_wraith_bc_reviveThanks_condBangalore_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 14.0)","wraith","bangalore","","diag_mp_wraith_bc_revivingPlayer_condBangalore_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 14.0)","wraith","bangalore","","diag_mp_wraith_ping_reviveYoureWelcome_calm_condBangalore",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//bc_reviveThanks   (disabled 20.0)","madmaggie","fuse","","diag_mp_madmaggie_bc_reviveThanks_condFuse_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 18.0)","madmaggie","fuse","","diag_mp_madmaggie_bc_revivingPlayer_condFuse_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 19.1)","madmaggie","lifeline","","diag_mp_madmaggie_bc_revivingPlayer_condLifeline_%perspective%",true,false,"",0,0,""
"bc_tridentEnter","madmaggie","fuse","","diag_mp_madmaggie_bc_tridentEnter_condFuse_%perspective%",true,false,"",0,0,""
"bc_tridentJoin","madmaggie","fuse","","diag_mp_madmaggie_bc_tridentJoin_condFuse_%perspective%",true,true,"",0,0,""
"ping_foundFrag","madmaggie","fuse","","diag_mp_madmaggie_ping_foundFrag_calm_condFuse",true,false,"",0,0,""
"ping_mrvnArm","madmaggie","fuse","","diag_mp_madmaggie_ping_mrvnArm_calm_condFuse",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 18.0)","madmaggie","fuse","","diag_mp_madmaggie_ping_reviveYoureWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_thanks   (disabled 13.0)","madmaggie","bloodhound","","diag_mp_madmaggie_ping_thanks_condBloodhound",true,false,"",0,0,""
"ping_thanks","madmaggie","fuse","","diag_mp_madmaggie_ping_thanks_condFuse",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 13.0)","madmaggie","bloodhound","","diag_mp_madmaggie_ping_youreWelcome_calm_condBloodhound",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 19.0)","madmaggie","fuse","","diag_mp_madmaggie_ping_youreWelcome_calm_condFuse",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 18.1)","madmaggie","lifeline","","diag_mp_madmaggie_ping_youreWelcome_calm_condLifeline",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"bc_frag","fuse","madmaggie","","diag_mp_fuse_bc_frag_condMadMaggie_%perspective%",false,false,"",0,0,""
"bc_fuse_frag","fuse","madmaggie","","diag_mp_fuse_bc_frag_alt_condMadMaggie_%perspective%",false,false,"",0,0,""
"//bc_reviveThanks   (disabled 18.0)","fuse","madmaggie","","diag_mp_fuse_bc_reviveThanks_condMadMaggie_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 20.0)","fuse","madmaggie","","diag_mp_fuse_bc_revivingPlayer_condMadMaggie_%perspective%",true,false,"",0,0,""
"bc_ringFlareOpeningNear","fuse","madmaggie","","diag_mp_fuse_bc_ringFlareOpeningNear_condMadMaggie_%perspective%",true,false,"",0,0,""
"bc_super","fuse","madmaggie","","diag_mp_fuse_bc_super_condMadMaggie_%perspective%",false,false,"",0,0,""
"bc_tridentEnter","fuse","madmaggie","","diag_mp_fuse_bc_tridentEnter_condMadMaggie_%perspective%",true,false,"",0,0,""
"bc_tridentJoin","fuse","madmaggie","","diag_mp_fuse_bc_tridentJoin_condMadMaggie_%perspective%",true,true,"",0,0,""
"ping_foundFrag","fuse","madmaggie","","diag_mp_fuse_ping_foundFrag_calm_condMadMaggie",true,false,"",0,0,""
"ping_mrvnArm","fuse","madmaggie","","diag_mp_fuse_ping_mrvnArm_calm_condMadMaggie",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 20.0)","fuse","madmaggie","","diag_mp_fuse_ping_reviveYoureWelcome_calm_condMadMaggie",true,false,"",0,0,""
"//ping_thanks   (disabled 19.0)","fuse","madmaggie","","diag_mp_fuse_ping_thanks_condMadMaggie",true,false,"",0,0,""
"ping_youreWelcome","fuse","madmaggie","","diag_mp_fuse_ping_youreWelcome_calm_condMadMaggie",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S12.1","","","","",false,false,"",0,0,""
"ping_reviveYoureWelcome","lifeline","octane","","diag_mp_lifeline_ping_reviveYoureWelcome_calm_condOctane",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.1)","octane","lifeline","","diag_mp_octane_ping_reviveYoureWelcome_calm_condLifeline",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S13","","","","",false,false,"",0,0,""
"ping_youreWelcome","ash","valkyrie","","diag_mp_ash_ping_youreWelcome_calm_condValkyrie",true,false,"",0,0,""
"bc_reviveThanks","bangalore","newcastle","","diag_mp_bangalore_bc_reviveThanks_condNewcastle_%perspective%",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 14.0)","bangalore","revenant","","diag_mp_bangalore_bc_reviveThanks_condRevenant_%perspective%",true,false,"",0,0,""
"bc_revivingPlayer","bangalore","newcastle","","diag_mp_bangalore_bc_revivingPlayer_condNewcastle_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 14.0)","bangalore","revenant","","diag_mp_bangalore_bc_revivingPlayer_condRevenant_%perspective%",true,false,"",0,0,""
"ping_markerComingToHelp","bangalore","newcastle","","diag_mp_bangalore_ping_markerComingToHelp_calm_condNewcastle",true,false,"",0,0,""
"ping_reviveYoureWelcome","bangalore","newcastle","","diag_mp_bangalore_ping_reviveYoureWelcome_calm_condNewcastle",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 14.0)","bangalore","revenant","","diag_mp_bangalore_ping_reviveYoureWelcome_calm_condRevenant",true,false,"",0,0,""
"ping_thanks","bangalore","newcastle","","diag_mp_bangalore_ping_thanks_condNewcastle",true,false,"",0,0,""
"ping_youreWelcome","bangalore","newcastle","","diag_mp_bangalore_ping_youreWelcome_calm_condNewcastle",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 19.1)","lifeline","madmaggie","","diag_mp_lifeline_bc_revivingPlayer_condMadMaggie_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.1)","lifeline","madmaggie","","diag_mp_lifeline_ping_reviveYoureWelcome_calm_condMadMaggie",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 19.1)","madmaggie","lifeline","","diag_mp_madmaggie_bc_reviveThanks_condLifeline_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 19.1)","madmaggie","lifeline","","diag_mp_madmaggie_ping_reviveYoureWelcome_calm_condLifeline",true,false,"",0,0,""
"bc_reviveThanks","newcastle","bangalore","","diag_mp_newcastle_bc_reviveThanks_condBangalore",true,false,"",0,0,""
"bc_revivingPlayer","newcastle","bangalore","","diag_mp_newcastle_bc_revivingPlayer_condBangalore",true,false,"",0,0,""
"ping_markerComingToHelp","newcastle","bangalore","","diag_mp_newcastle_ping_markerComingToHelp_calm_condBangalore",true,false,"",0,0,""
"ping_reviveYoureWelcome","newcastle","bangalore","","diag_mp_newcastle_ping_reviveYoureWelcome_calm_condBangalore",true,false,"",0,0,""
"ping_thanks","newcastle","bangalore","","diag_mp_newcastle_ping_thanks_condBangalore",true,false,"",0,0,""
"//ping_thanks   (disabled 14.0)","newcastle","valkyrie","","diag_mp_newcastle_ping_thanks_condValkyrie",true,false,"",0,0,""
"ping_thanks","newcastle","wraith","","diag_mp_newcastle_ping_thanks_condWraith",true,false,"",0,0,""
"ping_youreWelcome","newcastle","bangalore","","diag_mp_newcastle_ping_youreWelcome_calm_condBangalore",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 14.0)","newcastle","valkyrie","","diag_mp_newcastle_ping_youreWelcome_calm_condValkyrie",true,false,"",0,0,""
"ping_youreWelcome","newcastle","wraith","","diag_mp_newcastle_ping_youreWelcome_calm_condWraith",true,false,"",0,0,""
"//bc_reviveThanks   (disabled 14.0)","revenant","bangalore","","diag_mp_revenant_bc_reviveThanks_condBangalore_%perspective%",true,false,"",0,0,""
"//bc_revivingPlayer   (disabled 14.0)","revenant","bangalore","","diag_mp_revenant_bc_revivingPlayer_condBangalore_%perspective%",true,false,"",0,0,""
"//ping_reviveYoureWelcome   (disabled 14.0)","revenant","bangalore","","diag_mp_revenant_ping_reviveYoureWelcome_calm_condBangalore",true,false,"",0,0,""
"ping_thanks","valkyrie","ash","","diag_mp_valkyrie_ping_thanks_condAsh",true,false,"",0,0,""
"//ping_thanks   (disabled 14.0)","valkyrie","newcastle","","diag_mp_valkyrie_ping_thanks_condNewcastle",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 14.0)","valkyrie","newcastle","","diag_mp_valkyrie_ping_youreWelcome_calm_condNewcastle",true,false,"",0,0,""
"ping_thanks","wraith","newcastle","","diag_mp_wraith_ping_thanks_condNewcastle",true,false,"",0,0,""
"ping_youreWelcome","wraith","newcastle","","diag_mp_wraith_ping_youreWelcome_calm_condNewcastle",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S13.1","","","","",false,false,"",0,0,""
"ping_thanks","fuse","seer","","diag_mp_fuse_ping_thanks_condSeer",true,false,"",0,0,""
"ping_thanks","octane","seer","","diag_mp_octane_ping_thanks_condSeer",true,false,"",0,0,""
"//ping_thanks   (disabled 16.0)","rampart","seer","","diag_mp_rampart_ping_thanks_condSeer",true,false,"",0,0,""
"ping_youreWelcome","seer","fuse","","diag_mp_seer_ping_youreWelcome_calm_condFuse",true,false,"",0,0,""
"ping_youreWelcome","seer","octane","","diag_mp_seer_ping_youreWelcome_calm_condOctane",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 16.0)","seer","rampart","","diag_mp_seer_ping_youreWelcome_calm_condRampart",true,false,"",0,0,""
"","","","","",false,false,"",0,0,""
"//S14","","","","",false,false,"",0,0,""
"//ping_thanks   (disalbed 15.0)","bloodhound","vantage","","diag_mp_bloodhound_ping_thanks_condVantage",true,false,"",0,0,""
"//ping_youreWelcome   (disabled 15.0)","bloodhound","vantage","","diag_mp_bloodhound_ping_youreWelcome_calm_condVantage",true,false,"",0,0,""
"//ping_thanks   (disabled 15.0)","lifeline","vantage","","diag_mp_lifeline_ping_thanks_condVantage",true,false,"",0,0,""
